latlon,planning_area_id
52.4280707_13.3247457,06200421
52.5192482_13.2984365,04300414
52.5140665_13.2973768,04300414
52.4941059_13.1992105,04200207
52.4458169_13.2428177,06400838
52.4465899_13.2432263,06400838
52.4710833_13.5652273,09502043
52.4682137_13.5142493,09200511
52.4557061_13.552511,09200512
52.5328438_13.4086146,03701554
52.427003_13.2180894,06400736
52.4802048_13.3365051,04501153
52.4171466_13.3244761,06200423
52.5127816_13.4573118,02500833
52.4685334_13.4304135,08100104
52.5066568_13.2845552,04300415
52.5079886_13.3092361,04300623
52.4864913_13.5265088,11501339
52.4866452_13.5272764,11501340
52.507721_13.3113863,04300623
52.5466137_13.3496508,01400942
52.5230939_13.3597499,01200628
52.5370279_13.4084251,03701554
52.5474445_13.4143029,03601346
52.5476774_13.4147301,03601346
52.5113714_13.3078414,04300623
52.5452831_13.4214478,03601347
52.550285_13.4193202,03601243
52.53209_13.396302,01100415
52.5315752_13.3965969,01100415
52.5178945_13.3882827,01100206
52.5093265_13.4579704,02500834
52.4239489_13.3306356,06200422
52.5339232_13.4020087,01100416
52.5226168_13.3882443,01100309
52.4987072_13.2987243,04500937
52.5931545_13.3819714,03400618
52.5050491_13.468952,02500834
52.4508283_13.1466473,05400944
52.6140483_13.4695365,03300412
52.615191_13.4846958,03300412
52.432327_13.713346,09501838
52.431252_13.7085775,09501838
52.5524002_13.4487348,03500935
52.5420573_13.4232648,03601348
52.5351839_13.2710239,05300841
52.4992112_13.3016415,04500937
52.4874226_13.3521024,07200409
52.4585364_13.3165662,06100102
52.5933981_13.4025984,03200205
52.4900553_13.4338383,08100310
52.4936328_13.4300106,02300418
52.4999531_13.4435706,02300419
52.4917372_13.4331113,08100310
52.5006645_13.4422489,02300419
52.4994429_13.4454305,02300419
52.5896663_13.2680792,12200515
52.6202937_13.3137992,12400723
52.5884453_13.3872163,03200205
52.5408964_13.414157,03601347
52.5050078_13.5817977,10400837
52.5174527_13.4137758,01100310
52.5044792_13.327536,04501042
52.4535811_13.3151201,06100101
52.541897_13.4204637,03601348
52.5416295_13.4214974,03601348
52.5444483_13.4162989,03601347
52.5442713_13.4184056,03601347
52.5415085_13.4148581,03601347
52.5464705_13.4179349,03601346
52.5467004_13.4181417,03601346
52.5465503_13.418534,03601347
52.5439319_13.4175949,03601347
52.4885059_13.3535892,07200409
52.4873737_13.3539428,07200409
52.4438246_13.2933907,06300629
52.4891914_13.3546489,07200409
52.4892061_13.3544624,07200409
52.5229748_13.3342,01200522
52.5240477_13.339427,01200522
52.5107157_13.458063,02500833
52.5415706_13.4230203,03601348
52.5199967_13.2998164,04300619
52.5263335_13.2977576,04300517
52.5117446_13.2008364,05200634
52.5275979_13.3929966,01100309
52.5500834_13.3851298,01300836
52.4604524_13.3232543,06100102
52.5122149_13.4954972,11300725
52.4467346_13.3149563,06300633
52.5157506_13.4646065,02500728
52.534622_13.6089419,10200524
52.5290596_13.3953395,01100415
52.6128827_13.4308377,03200310
52.5172176_13.2794606,04200311
52.4994072_13.3068303,04500938
52.5549089_13.4584972,03500933
52.6170996_13.4889601,03300411
52.4512888_13.1468189,05400944
52.4516006_13.1470106,05400944
52.4888871_13.2612613,04400729
52.437868_13.2153011,06400737
52.5190043_13.409291,01100310
52.5205315_13.4051631,01100310
52.5211493_13.4062159,01100310
52.5213454_13.4059828,01100310
52.5177152_13.4289238,02400623
52.5190513_13.4295589,02400521
52.5018008_13.3008448,04500936
52.4788039_13.3105291,04400834
52.4559737_13.6250449,09501737
52.5381807_13.2021169,05100316
52.4625588_13.4163784,07400928
52.457185_13.3836821,07400825
52.4566994_13.3835339,07400825
52.454788_13.3845074,07400927
52.4483231_13.384953,07501030
52.4465056_13.40215,07501032
52.5328024_13.424598,03701659
52.553178_13.4485127,03500933
52.4651626_13.4424151,08100209
52.5197446_13.3886757,01100206
52.4887412_13.3968219,02200211
52.5365752_13.2046599,05100316
52.4975767_13.2918904,04500937
52.518969_13.4666124,02500728
52.4988369_13.2994295,04500937
52.4566984_13.4374342,08200623
52.4562254_13.4373731,08200623
52.4612374_13.4456038,08200622
52.4640182_13.4341134,08100209
52.5255102_13.1943253,05200630
52.5010695_13.4410055,02300316
52.499805_13.4326054,02300315
52.499793_13.4322046,02300315
52.4998098_13.4320469,02300315
52.4861765_13.3503476,07200409
52.4700297_13.4418133,08100417
52.5140771_13.4158409,01100312
52.5135789_13.418481,01100313
52.5262122_13.4225694,02400520
52.5531781_13.4139962,03601141
52.5529498_13.4139291,03601141
52.5378953_13.2030051,05100316
52.4338678_13.2114049,06400737
52.4851192_13.3208237,04501150
52.5365469_13.191467,05100316
52.4585746_13.4474894,08200623
52.454845_13.4509184,08200623
52.4512447_13.4879386,09100306
52.4407417_13.4592066,08401138
52.4238137_13.4854959,08401242
52.5298871_13.4713873,11300617
52.5613148_13.4126857,03400826
52.5717079_13.4118228,03400724
52.5869707_13.2810335,12200515
52.4373884_13.4626701,08401139
52.4670789_13.436535,08100209
52.580804_13.403633,03200206
52.5814344_13.4050901,03200206
52.5170849_13.4469255,02400522
52.5169088_13.4483943,02400522
52.5168612_13.4488232,02400522
52.5163737_13.4413767,02400624
52.4778037_13.4475032,08100415
52.4578205_13.2913928,06400843
52.4500364_13.3452012,06100205
52.4672469_13.4212943,08100104
52.5691046_13.4112185,03400723
52.5111372_13.4685991,02500831
52.51085_13.4687486,02500832
52.5851626_13.276768,12200515
52.5607911_13.2419897,12200412
52.5592936_13.2394321,12200412
52.5384826_13.591563,10200420
52.4133986_13.4215367,08200832
52.4144675_13.4215254,08200832
52.5032338_13.4806506,11400927
52.4210262_13.2976603,06300631
52.4222197_13.2993941,06300631
52.4176497_13.3046587,06200420
52.5073318_13.3138018,04300623
52.50062_13.4338915,02300315
52.4630606_13.4344472,08100209
52.5034483_13.4298539,02300315
52.4863289_13.4651538,09100202
52.4802644_13.4434219,08100418
52.5173776_13.4661322,02500728
52.5120914_13.412762,01100312
52.527223_13.3992573,01100309
52.5075921_13.3199919,04300624
52.5698316_13.4370207,03300516
52.4299557_13.2239573,06400838
52.5047761_13.4676942,02500834
52.548903_13.412019,03601142
52.4269354_13.3023649,06300632
52.5070766_13.3223211,04300624
52.5133975_13.326166,04300622
52.4397858_13.3427571,06200312
52.5085763_13.4527813,02500834
52.473023_13.317513,04400835
52.4854106_13.3476879,07200409
52.4924787_13.4277676,08100310
52.4656864_13.4326075,08100209
52.4936224_13.3822703,02200208
52.5054658_13.3022107,04300416
52.5882819_13.281368,12200515
52.5879682_13.2861453,12200515
52.5885132_13.2792435,12200515
52.5882734_13.2785483,12200515
52.5410039_13.422396,03601348
52.517483_13.5167687,11300721
52.4555788_13.2504993,06400840
52.5148421_13.4683911,02500729
52.5392981_13.408303,03701554
52.5387906_13.4085542,03701554
52.5405635_13.4050687,03701554
52.4891404_13.4539282,09100101
52.5058596_13.5162528,11400931
52.5682073_13.3103493,12200310
52.5374936_13.4227315,03701555
52.5435082_13.421911,03601348
52.4820229_13.3169195,04501148
52.4830042_13.3206303,04501151
52.486403_13.3190161,04501146
52.4861096_13.3290308,04501150
52.5761007_13.3487877,12100205
52.54176_13.4211058,03601348
52.5044617_13.4765842,11400927
52.5053318_13.4776931,11400927
52.5039875_13.4810869,11400927
52.5037992_13.4818809,11400927
52.504447_13.4792013,11400927
52.5471344_13.4088007,03601142
52.5885603_13.2782886,12200515
52.5874588_13.2845068,12200515
52.5874017_13.2855961,12200515
52.5897292_13.2821161,12200515
52.5420576_13.4199403,03601347
52.5126761_13.3319825,01100102
52.4200378_13.5387198,09300920
52.4191688_13.5380998,09300920
52.4173006_13.5295839,09300920
52.4761662_13.3094167,04400834
52.4481797_13.5763618,09501941
52.4477715_13.575628,09401534
52.4470681_13.5751589,09401534
52.5418601_13.3560441,01401046
52.5417933_13.3575184,01401047
52.5421992_13.3576322,01401047
52.5199995_13.390001,01100206
52.5041463_13.3812523,02100101
52.5055987_13.3805743,02100101
52.5091686_13.3755065,01100102
52.514324_13.3814055,01100205
52.5171689_13.3776044,01100206
52.510618_13.377088,01100205
52.5047492_13.3806625,02100101
52.506311_13.3770107,02100101
52.5011402_13.3077517,04501040
52.588435_13.2790204,12200515
52.5382912_13.4091417,03701554
52.5731039_13.2234501,05100101
52.5202562_13.4016458,01100310
52.4869146_13.2980715,04400727
52.5959902_13.3922912,03200205
52.532242_13.3422769,01200520
52.4455288_13.574635,09401534
52.5730024_13.2267306,12400616
52.4115692_13.3424025,06200423
52.5311999_13.4027793,01100416
52.5159201_13.3917462,01100206
52.5222074_13.398306,01100310
52.5481798_13.5008641,11200411
52.5031121_13.3294737,04501042
52.545972_13.4943222,11200512
52.543815_13.4923854,11200513
52.5431236_13.490211,11200512
52.5034707_13.3063168,04501040
52.5037231_13.3050833,04501040
52.5445475_13.4860231,11200512
52.4820186_13.3207418,04501151
52.4821103_13.3158023,04501148
52.4935693_13.4273747,08100310
52.5414869_13.6067014,10200422
52.5557817_13.5024118,11200410
52.4442928_13.5851398,09401431
52.4981055_13.4307414,02300417
52.4985676_13.4311946,02300417
52.4996427_13.4396382,02300419
52.5468186_13.417798,03601346
52.545963_13.4198648,03601347
52.5466127_13.4175265,03601346
52.5468545_13.4168492,03601346
52.5478883_13.4154013,03601346
52.4997424_13.429924,02300315
52.5020683_13.4302482,02300315
52.5024466_13.4311003,02300315
52.508547_13.293975,04300416
52.4879044_13.3763836,02200209
52.4897934_13.3795333,02200209
52.4522392_13.333892,06100208
52.451509_13.335679,06100208
52.4958875_13.4070158,02200213
52.4919717_13.4281585,08100310
52.545222_13.4149507,03601346
52.5431965_13.4171996,03601347
52.5449918_13.3688879,01401043
52.4912144_13.4258819,08100311
52.4900743_13.4245113,08100311
52.5266247_13.4078977,01100310
52.5377384_13.6033371,10200421
52.482738_13.2646749,04400729
52.5133263_13.304743,04300621
52.5441097_13.4203317,03601347
52.5414461_13.3687202,01300836
52.5255711_13.3116096,04300518
52.4968797_13.3536371,07100102
52.5453398_13.4172192,03601347
52.5458765_13.4177988,03601347
52.4305508_13.1935278,06400737
52.4874692_13.3498498,07200409
52.507989_13.4550184,02500834
52.4888555_13.3950143,02200211
52.5105257_13.2939841,04300416
52.3902943_13.3877816,07601546
52.3868165_13.3950979,07601546
52.3869186_13.398817,07601544
52.644915_13.288335,12400721
52.3865159_13.3989981,07601544
52.531089_13.3302443,01200519
52.3865177_13.4068113,07601544
52.5486217_13.4502058,03500935
52.548325_13.453148,03500936
52.464445_13.297545,06400844
52.5410653_13.414368,03601347
52.5418365_13.4152106,03601347
52.5165146_13.4053974,01100310
52.5232658_13.4045873,01100310
52.5036236_13.2908967,04300415
52.5340265_13.4043077,01100416
52.5104359_13.2925169,04300416
52.5237519_13.3994449,01100309
52.4986614_13.3768929,02200207
52.4304432_13.3344393,06200314
52.512349_13.4169883,01100312
52.5154806_13.3264689,04300622
52.537076_13.403865,01100416
52.5874767_13.2846426,12200515
52.3832019_13.4132449,07601548
52.4132235_13.4015604,07601442
52.540654_13.4054115,03701554
52.5029596_13.3004667,04500936
52.5008821_13.3081041,04501040
52.527846_13.4034219,01100309
52.4812898_13.3504323,07200410
52.5248558_13.4661845,11300618
52.5325483_13.3411312,01200520
52.5344686_13.4058044,01100416
52.5239323_13.4024078,01100309
52.5241587_13.4018084,01100309
52.5002465_13.3037248,04500936
52.5002555_13.3041573,04500936
52.5270987_13.3298283,01200521
52.5297728_13.3284012,01200518
52.532547_13.4349985,03701660
52.5343136_13.4313584,03701660
52.5280441_13.3289036,01200519
52.5151591_13.3367789,01200629
52.5142926_13.3933731,01100206
52.51271_13.397045,01100207
52.5275781_13.3303562,01200519
52.5240323_13.3300961,01200521
52.4838577_13.4362034,08100312
52.4813229_13.4390359,08100415
52.5244858_13.3301178,01200521
52.4376592_13.4459295,08200727
52.5521402_13.4081237,03601141
52.5199212_13.389075,01100206
52.4899696_13.4565921,09100101
52.5237305_13.387434,01100308
52.5230186_13.3884841,01100309
52.5301515_13.4544483,03601452
52.4872958_13.4220776,02200212
52.5503285_13.3880436,01300733
52.5087225_13.2681911,04200310
52.5090192_13.3070477,04300623
52.4994219_13.4267326,02300315
52.4920939_13.3943849,02200210
52.4775747_13.4394756,08100416
52.4868832_13.2846499,04400726
52.5101071_13.5179305,11401032
52.4769057_13.2881436,04400830
52.5498325_13.3579235,01401048
52.498604_13.3077232,04501043
52.534494_13.4194321,03701556
52.4294402_13.3518999,06200315
52.5072647_13.4968096,11400929
52.5080701_13.4969018,11400929
52.5027181_13.3429638,07100101
52.5026294_13.3434652,07100101
52.5010053_13.4974915,11400929
52.506782_13.3082109,04300623
52.5095912_13.3114358,04300623
52.4899162_13.3117635,04500939
52.4594035_13.3818805,07400825
52.5347868_13.4186299,03701556
52.5334511_13.3598797,01200624
52.4233415_13.4362432,08200832
52.4428201_13.2978258,06300633
52.4480874_13.4495784,08200726
52.5248544_13.3381275,01200522
52.5219958_13.1629139,05200527
52.4347523_13.5443123,09200716
52.5165348_13.4519521,02400522
52.5004111_13.43176,02300315
52.510634_13.3976268,01100207
52.5112407_13.3054991,04300623
52.5148703_13.3052349,04300621
52.5148638_13.3049398,04300621
52.5171076_13.3046876,04300621
52.527288_13.396725,01100309
52.4924846_13.4164143,02200213
52.5101379_13.3737281,01100102
52.5103049_13.3731629,01100102
52.4758025_13.2907601,04400832
52.5055492_13.3300244,04300622
52.4835818_13.2824082,04400727
52.48372_13.2829887,04400727
52.5211058_13.4083713,01100310
52.5205024_13.3939538,01100206
52.5123494_13.2678849,04200310
52.5477169_13.3510974,01400942
52.4746439_13.2936273,04400832
52.583727_13.300888,12500825
52.5245138_13.386345,01100308
52.5062915_13.3164423,04300624
52.53794_13.280153,04100101
52.5112961_13.3978043,01100207
52.5120994_13.2643913,04200310
52.5135416_13.264929,04200310
52.5114996_13.2683306,04200310
52.5113359_13.2695868,04200310
52.510693_13.2707094,04200310
52.5164118_13.2598493,04200309
52.5228088_13.4003145,01100309
52.4895848_13.3936728,02200211
52.5125845_13.458203,02500833
52.5275895_13.4034466,01100309
52.514404_13.4596942,02500830
52.5051305_13.4690361,02500834
52.5235156_13.404871,01100309
52.5163714_13.4657565,02500728
52.526693_13.401068,01100309
52.5064666_13.3460679,01100101
52.5263394_13.3927056,01100309
52.5106827_13.4582789,02500833
52.5096443_13.4577523,02500833
52.4985621_13.4279344,02300417
52.5100861_13.4579966,02500833
52.4501013_13.2550747,06400840
52.5265371_13.4982994,11300721
52.4875005_13.3572426,07200409
52.583044_13.300355,12500825
52.522731_13.5568419,10300731
52.5473412_13.3893501,01300834
52.5482232_13.2006536,05100315
52.5537712_13.1986604,05100312
52.5531314_13.1990761,05100312
52.5563238_13.4219808,03400827
52.5197018_13.4031586,01100310
52.5199406_13.4029466,01100310
52.5363619_13.377943,01100414
52.6212404_13.3136198,12400723
52.5490702_13.4590899,03500936
52.4462866_13.2935243,06300629
52.5354429_13.4167102,03701556
52.6080761_13.2116735,12400617
52.606838_13.211553,12400617
52.6130338_13.2175639,12400617
52.6012705_13.2467275,12400619
52.5178177_13.2932026,04300413
52.5126863_13.4589947,02500830
52.5418515_13.4156678,03601347
52.5422679_13.4161588,03601347
52.5807923_13.3025783,12500825
52.5108553_13.4504143,02400624
52.4472993_13.5072008,09100408
52.4437031_13.2892594,06300629
52.4476838_13.3000998,06300629
52.4489294_13.3034925,06300629
52.4571867_13.3218898,06100102
52.4480009_13.5075687,09100408
52.447981_13.5079203,09100408
52.4418343_13.3531359,06200311
52.5166719_13.2969622,04300414
52.4467726_13.3062338,06300633
52.4493298_13.3027853,06300629
52.4689488_13.3336209,07300618
52.4723157_13.3350244,07300517
52.4978571_13.3250856,04501045
52.413165_13.3530162,07601340
52.5026192_13.3086615,04501040
52.5039091_13.3072961,04501040
52.5044561_13.3153856,04501041
52.4914239_13.3181079,04501147
52.5032789_13.319915,04501041
52.5039802_13.3169304,04501041
52.5064682_13.3203826,04300624
52.4925522_13.3236686,04501149
52.4350376_13.2577302,06300526
52.446575_13.379106,07501029
52.5448075_13.4369044,03601245
52.5338145_13.4097166,03701554
52.5306822_13.4117225,03701556
52.5339916_13.4151273,03701556
52.5455885_13.4132229,03601346
52.5191623_13.3185195,04300619
52.403666_13.5061196,08401245
52.4207028_13.4886645,08401242
52.4215057_13.4945968,08401243
52.4915647_13.3217167,04501147
52.4913419_13.3260399,04501149
52.4932331_13.4284019,08100310
52.4122879_13.1413603,06400735
52.4050906_13.1408531,06400735
52.4196696_13.4934625,08401243
52.4913671_13.326196,04501149
52.4909168_13.3271882,04501149
52.4866669_13.323129,04501149
52.4941864_13.331275,04501152
52.49149_13.3271303,04501149
52.5310608_13.3469103,01200623
52.4620066_13.3187993,06100102
52.432301_13.5347369,09200715
52.5505219_13.3789659,01300836
52.5286936_13.3779214,01100308
52.5233511_13.3793298,01100308
52.5038667_13.2920994,04300416
52.48734_13.32288,04501149
52.4892422_13.3225506,04501147
52.4729458_13.2990233,04400832
52.5033007_13.31565,04501041
52.5032305_13.3168135,04501041
52.5107741_13.3139715,04300623
52.5100812_13.2977492,04300416
52.5042445_13.2947425,04300416
52.5080578_13.3144157,04300624
52.5069253_13.2915418,04300415
52.507012_13.3142031,04300624
52.5101961_13.29828,04300416
52.5001155_13.3013417,04500936
52.5057312_13.2920058,04300415
52.5068429_13.2800642,04200311
52.5067146_13.2802194,04200311
52.5072909_13.2267518,04200206
52.5006731_13.2963304,04500937
52.516232_13.2545284,04200309
52.4625185_13.4830439,09100304
52.4724946_13.3147144,04400835
52.5166214_13.2957794,04300413
52.5175422_13.2968392,04300414
52.5133112_13.2979225,04300414
52.472986_13.3139512,04400834
52.4542416_13.3174048,06100101
52.4683534_13.3322792,07300618
52.4802274_13.5247813,11501341
52.51063_13.45631,02500833
52.5259429_13.5299372,10100311
52.5468823_13.4061075,03601142
52.4905372_13.3493736,07100204
52.517248_13.3054159,04300621
52.5423372_13.370132,01300836
52.5213708_13.3381763,01200522
52.5274064_13.3513531,01200625
52.4936778_13.3850604,02200208
52.5753012_13.3148008,12200308
52.4449091_13.5668169,09200819
52.4451591_13.5743539,09401534
52.5468669_13.4059515,03601142
52.5046892_13.4686152,02500834
52.3759416_13.6488756,09301228
52.3762234_13.6484918,09301228
52.3685839_13.6858635,09301228
52.5114214_13.3912474,01100207
52.5205374_13.2648941,04200308
52.5052524_13.469174,02500834
52.5047628_13.4686833,02500834
52.4901275_13.4344382,08100312
52.4882367_13.4296602,08100311
52.6174602_13.3548812,12500929
52.5325865_13.1569461,05200423
52.5769194_13.3981045,03200206
52.5841988_13.4026157,03200206
52.5874952_13.4020387,03200207
52.4751781_13.1831636,05400942
52.4890372_13.1808833,05400942
52.4869931_13.1823672,05400942
52.5454568_13.4114056,03601142
52.4960994_13.3086797,04501043
52.5105914_13.4575203,02500833
52.5522252_13.3877,01300733
52.4868148_13.3421045,07200307
52.4815261_13.3502468,07200410
52.4792213_13.3498817,07200308
52.425883_13.4783268,08401241
52.4913087_13.4127373,02200212
52.4900257_13.4085445,02200212
52.4888976_13.411134,02200212
52.4357987_13.5483194,09200716
52.4348579_13.546755,09200716
52.4342899_13.5431272,09200716
52.4346257_13.5432335,09200716
52.4774025_13.2875429,04400830
52.6018774_13.2396325,12400619
52.5014221_13.4192151,02300314
52.4947272_13.4143516,02200213
52.5285154_13.4659303,11300618
52.4947925_13.3394366,07100101
52.5036107_13.3428877,07100101
52.4891724_13.4514776,09100101
52.53326_13.2402149,05300840
52.5403657_13.4181476,03601347
52.4884165_13.4104709,08100101
52.4601017_13.3093849,06100101
52.5088541_13.4049397,01100312
52.5019544_13.3149992,04501041
52.5046249_13.3232351,04501041
52.503705_13.313712,04501041
52.503423_13.3168426,04501041
52.5044518_13.3233752,04501041
52.5153653_13.4165702,01100310
52.4416096_13.535473,09200716
52.5387743_13.4096595,03701554
52.5404991_13.4114913,03701554
52.5372942_13.4081004,03701554
52.5367019_13.407453,03701554
52.5379987_13.4093563,03701554
52.5380676_13.4094179,03701554
52.5093435_13.4067212,01100312
52.5408364_13.4128047,03701555
52.5405026_13.4140916,03701555
52.4123875_13.3685496,07601237
52.5373611_13.4209975,03701555
52.5366482_13.4209592,03701555
52.5348311_13.4189127,03701556
52.5338792_13.4206727,03701556
52.5329463_13.420964,03701659
52.5327225_13.4208253,03701659
52.500215_13.414931,02300314
52.4972236_13.3541854,07100102
52.5560901_13.5584639,10100208
52.591255_13.346361,12601235
52.5519591_13.4192116,03601243
52.4553448_13.3261909,06100208
52.4565312_13.5105881,09200613
52.456525_13.5112094,09200613
52.4963757_13.3904509,02200210
52.4642274_13.4886016,09100304
52.4068228_13.4153717,07601443
52.4641831_13.3281418,06100103
52.4878242_13.2993789,04400727
52.4815591_13.3185731,04501148
52.4896884_13.4073459,02200212
52.567018_13.3976991,03400721
52.5428945_13.4168345,03601347
52.4532768_13.2864973,06400843
52.4858072_13.3011535,04400830
52.5687641_13.4085524,03400723
52.5054437_13.3263235,04300622
52.5054114_13.3265796,04300622
52.4621063_13.3389645,06100209
52.5509014_13.3673535,01401043
52.586582_13.401796,03200205
52.528161_13.3730123,01200624
52.5249384_13.3936795,01100309
52.5132274_13.4819351,11300722
52.523266_13.3583494,01200628
52.464973_13.1800669,05400942
52.5059672_13.465723,02500834
52.5052214_13.4671563,02500834
52.505027_13.4673989,02500834
52.4236779_13.5847376,09401329
52.5021842_13.4429364,02300316
52.5348555_13.4194896,03701556
52.507014_13.3217458,04300624
52.5059216_13.3435623,01100101
52.4568332_13.3834474,07400825
52.5193058_13.3182405,04300619
52.5133371_13.3185871,04300622
52.513687_13.317605,04300622
52.5052818_13.469759,02500834
52.5063606_13.4695741,02500834
52.5009329_13.4305895,02300315
52.414319_13.09485,06400735
52.5217777_13.3267882,04300620
52.5243273_13.3296027,01200521
52.5241191_13.3289667,01200521
52.5242219_13.3300197,01200521
52.5018123_13.4177084,02300314
52.5014868_13.4181472,02300314
52.5262645_13.3301138,01200521
52.5266147_13.3306378,01200521
52.5254065_13.3298869,01200521
52.5024565_13.4170619,02300314
52.5029859_13.4150891,02100104
52.4889755_13.5249993,11501339
52.5010034_13.4192663,02300314
52.5008964_13.4191851,02300314
52.50149_13.4163431,02300314
52.5011858_13.4165717,02300314
52.5012592_13.4165423,02300314
52.5026239_13.4147967,02100104
52.5029951_13.4135396,02100104
52.4997259_13.4173193,02300314
52.4928279_13.4162445,02200213
52.4993967_13.4168191,02100105
52.5007918_13.4191064,02300314
52.5015982_13.4177362,02300314
52.5114368_13.391466,01100207
52.5010438_13.4238472,02300315
52.4916979_13.4276668,08100310
52.4676683_13.3315808,07300618
52.3997428_13.5337699,09300923
52.4987217_13.4265244,02300417
52.4938461_13.4137278,02200213
52.4874999_13.3965047,02200211
52.5109445_13.4584138,02500833
52.4975939_13.4307841,02300417
52.5118131_13.3012092,04300414
52.5186076_13.3944256,01100206
52.5229175_13.4032449,01100310
52.5050698_13.2780645,04200311
52.5201777_13.3924937,01100206
52.460251_13.3175069,06100102
52.4983176_13.3853725,02200208
52.5265786_13.3394173,01200520
52.5272854_13.3393737,01200520
52.5285105_13.3415373,01200520
52.5305261_13.4003876,01100415
52.5138083_13.391068,01100206
52.4596179_13.3637266,07400822
52.5362795_13.3762819,01100414
52.5285574_13.3857905,01100415
52.5051388_13.3285897,04300622
52.4719991_13.3350409,07300517
52.534338_13.4084258,03701554
52.518387_13.3079882,04300619
52.4367248_13.3460367,06200313
52.5162991_13.390928,01100206
52.5159089_13.3911578,01100206
52.50944_13.3918109,01100207
52.4618082_13.3231011,06100102
52.5138299_13.3867623,01100206
52.5146612_13.4974161,11300725
52.5190936_13.2936265,04300413
52.518316_13.2927192,04300413
52.5176949_13.2909556,04300413
52.5305143_13.3834267,01100415
52.4345251_13.2495759,06300526
52.482386_13.2889504,04400727
52.5088616_13.3886209,01100205
52.4178382_13.1455846,06400735
52.5145499_13.3012508,04300414
52.5125127_13.2945255,04300414
52.5149541_13.3027152,04300621
52.5047873_13.3376813,04501042
52.5047808_13.337295,04501042
52.4834052_13.3831625,07400720
52.5135583_13.3067199,04300621
52.5188198_13.3012614,04300621
52.4948603_13.4333722,02300418
52.5090192_13.3231856,04300624
52.5091159_13.3231962,04300624
52.5084202_13.3230919,04300624
52.439194_13.2153357,06400838
52.4908411_13.3940164,02200211
52.5076558_13.322968,04300624
52.4833173_13.4467744,08100418
52.4782278_13.4480225,08100418
52.5074515_13.3142504,04300623
52.5244375_13.3922437,01100309
52.5002819_13.4429636,02300419
52.5185441_13.4643907,02500728
52.5058644_13.3284905,04300622
52.5157163_13.4523474,02400624
52.491205_13.4119355,02200212
52.4963757_13.4208114,02300417
52.4904383_13.4104847,02200212
52.4314909_13.5369347,09200715
52.4621054_13.322317,06100102
52.4629021_13.3200579,06100102
52.463036_13.3192411,06100102
52.4947349_13.3354157,04501152
52.548544_13.5469928,10100210
52.5222705_13.3992261,01100310
52.4995755_13.4451877,02300419
52.5080331_13.3052653,04300623
52.4910456_13.4106002,02200212
52.4896718_13.4086687,02200212
52.5121357_13.3110039,04300621
52.4923133_13.4138776,02200213
52.5009751_13.4308101,02300315
52.502969_13.4309782,02300315
52.486482_13.3504514,07200409
52.4903191_13.4175617,02200212
52.505403_13.3019159,04300416
52.4993517_13.3570701,07100103
52.4918249_13.4138554,02200213
52.4911182_13.4165448,02200213
52.4909534_13.4133602,02200212
52.4907883_13.4134032,02200212
52.526308_13.3889346,01100309
52.4706435_13.3294191,07300516
52.5264583_13.3882412,01100309
52.5035837_13.3240854,04501041
52.5274482_13.3864664,01100308
52.4916792_13.3908912,02200211
52.492421_13.388492,02200211
52.488756_13.3973908,02200211
52.4977677_13.4131153,02100106
52.5914519_13.3265724,12500926
52.4971532_13.2924327,04500938
52.5149217_13.4736316,02500729
52.5226711_13.3999181,01100309
52.5229726_13.4017099,01100309
52.419966_13.1758302,06400735
52.4362446_13.2599715,06400841
52.4377056_13.2572691,06400841
52.542884_13.1978866,05100316
52.5099459_13.4642275,02500833
52.5195084_13.1711462,05200527
52.4401719_13.4163622,08200725
52.4333521_13.5955844,09401329
52.5387397_13.4087221,03701554
52.4985234_13.3266362,04501045
52.4788168_13.4254636,08100102
52.4167016_13.3386462,06200422
52.5200759_13.3912892,01100206
52.5051973_13.3581381,01100103
52.4287566_13.3252608,06200421
52.5385467_13.4102784,03701554
52.5382071_13.4101307,03701554
52.415666_13.3038181,06200420
52.4884444_13.4245994,02200213
52.4907214_13.4238161,08100311
52.5510364_13.4183928,03601243
52.490943_13.3611393,07100206
52.4654911_13.3838958,07400824
52.4880723_13.3544133,07200409
52.487793_13.3546433,07200409
52.4296115_13.3275432,06200422
52.4131601_13.3201147,06200423
52.4167232_13.3150006,06200419
52.5400588_13.4169984,03701555
52.4595346_13.323541,06100102
52.5531465_13.423749,03400827
52.4350703_13.3133983,06300630
52.4181857_13.4360379,08200832
52.4858135_13.3751041,02200209
52.5131359_13.291307,04300414
52.5511902_13.4147384,03601243
52.5435111_13.2743078,04100101
52.5137412_13.2775919,04200311
52.5276822_13.3908729,01100309
52.5062675_13.316915,04300624
52.5262915_13.3934069,01100309
52.4829894_13.3034133,04400830
52.4598635_13.5295453,09200512
52.5057871_13.4668669,02500834
52.4379288_13.262459,06400841
52.490347_13.4019817,02200210
52.4170515_13.2503826,06300525
52.4570611_13.3225328,06100102
52.4570377_13.3223648,06100102
52.5134229_13.3940394,01100206
52.5293472_13.3998002,01100309
52.5371681_13.4662865,03601450
52.5213484_13.3228155,04300620
52.5889692_13.2808143,12200515
52.4970458_13.2853278,04500937
52.5228343_13.4028901,01100310
52.510563_13.4609393,02500833
52.5143165_13.4933841,11300725
52.4580346_13.3221056,06100102
52.5226824_13.3490454,01200626
52.5238006_13.3494998,01200626
