id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
06100102,3782,1114,48,82,111,47,56,266,79,114,73,77,310,76,89,638,163,339,13,856,327,97,288,49,77,16,111,184,100.0,29.455314648334213,1.269169751454257,2.168164992067689,2.9349550502379693,1.2427287149656268,1.4806980433633,7.033315705975675,2.088841882601798,3.0142781597038604,1.930195663670016,2.0359598096245373,8.19672131147541,2.009518773135907,2.3532522474881015,16.869381279746165,4.309888947646748,8.963511369645689,0.3437334743521946,22.633527234267582,8.646218931782126,2.5647805393971446,7.615018508725542,1.2956107879428873,2.0359598096245373,0.42305658381808564,2.9349550502379693,4.865150713907986
06100103,2163,720,74,39,117,19,29,185,9,33,80,24,219,34,43,233,103,75,10,439,171,59,129,21,19,31,57,130,100.0,33.287101248266296,3.4211742949607027,1.8030513176144243,5.409153952843273,0.8784096162736941,1.3407304669440592,8.552935737401757,0.4160887656033287,1.5256588072122053,3.6985668053629217,1.1095700416088765,10.124826629680998,1.5718908922792418,1.9879796578825704,10.772075820619511,4.761904761904762,3.467406380027739,0.4623208506703652,20.295885344429035,7.905686546463246,2.727693018955155,5.9639389736477115,0.9708737864077669,0.8784096162736941,1.4331946370781323,2.6352288488210815,6.010171058714748
06100204,2663,848,37,114,84,20,25,243,59,44,107,18,309,65,48,272,72,106,18,744,340,71,209,24,72,29,50,188,100.0,31.843785204656406,1.3894104393541118,4.280886218550507,3.1543372136687946,0.7510326699211416,0.938790837401427,9.12504693954187,2.2155463762673677,1.6522718738265114,4.018024784078107,0.6759294029290274,11.603454750281637,2.44085617724371,1.8024784078107396,10.214044310927525,2.7037176117161095,3.9804731505820508,0.6759294029290274,27.93841532106647,12.767555388659407,2.666165978220053,7.848291400675929,0.9012392039053698,2.7037176117161095,1.0889973713856553,1.877581674802854,7.059707097258731
06100205,3815,1074,39,93,134,61,53,359,45,92,64,47,301,74,87,527,164,229,13,1091,454,106,371,68,118,35,82,212,100.0,28.15203145478375,1.0222804718217562,2.437745740498034,3.5124508519003927,1.598951507208388,1.3892529488859764,9.410222804718217,1.1795543905635648,2.4115334207077326,1.6775884665792922,1.2319790301441678,7.889908256880735,1.9397116644823065,2.2804718217562256,13.81389252948886,4.2988204456094365,6.00262123197903,0.34076015727391873,28.597640891218873,11.900393184796854,2.778505897771953,9.724770642201836,1.782437745740498,3.09305373525557,0.9174311926605505,2.1494102228047183,5.557011795543906
06100206,2761,787,51,42,64,28,18,263,29,60,98,49,229,33,62,446,110,204,23,709,230,84,258,28,85,22,74,156,100.0,28.504165157551615,1.8471568272365086,1.5211879753712423,2.3180007243752265,1.0141253169141615,0.6519377037305324,9.525534226729446,1.0503440782325244,2.173125679101775,3.5494386091995658,1.7747193045997829,8.294096341905107,1.1952191235059761,2.2455632017385008,16.15356754798986,3.9840637450199203,7.388627308946035,0.8330315103223469,25.679101774719303,8.33031510322347,3.0423759507424846,9.344440420137632,1.0141253169141615,3.0785947120608474,0.796812749003984,2.6801883375588553,5.650126765664614
06100207,3201,879,43,78,78,60,24,320,51,31,49,55,204,58,46,451,121,212,33,865,290,74,337,64,64,35,87,172,100.0,27.4601686972821,1.3433302093095907,2.436738519212746,2.436738519212746,1.874414245548266,0.7497656982193065,9.99687597625742,1.5932521087160263,0.9684473601999375,1.5307716338644175,1.718213058419244,6.373008434864105,1.8119337706966572,1.437050921587004,14.0893470790378,3.7800687285223367,6.622930334270541,1.0309278350515463,27.022805373320836,9.059668853483286,2.311777569509528,10.527960012496095,1.9993751952514838,1.9993751952514838,1.0934083099031553,2.7179006560449857,5.373320837238363
06100208,2468,770,57,54,76,30,45,239,46,37,68,46,219,34,56,347,113,140,22,550,219,84,164,12,56,61,65,156,100.0,31.199351701782817,2.3095623987034037,2.188006482982172,3.079416531604538,1.2155591572123177,1.8233387358184763,9.683954619124798,1.8638573743922204,1.499189627228525,2.755267423014587,1.8638573743922204,8.87358184764992,1.3776337115072934,2.2690437601296596,14.059967585089142,4.578606158833063,5.6726094003241485,0.8914100486223663,22.285251215559157,8.87358184764992,3.403565640194489,6.645056726094004,0.48622366288492713,2.2690437601296596,2.471636952998379,2.633711507293355,6.3209076175040515
06100209,3798,1130,77,66,117,34,30,329,85,46,101,61,350,59,113,436,108,186,16,935,362,99,341,45,145,29,95,219,100.0,29.75250131648236,2.0273828330700367,1.7377567140600316,3.080568720379147,0.8952080042127435,0.7898894154818324,8.66245392311743,2.238020010531859,1.2111637704054765,2.659294365455503,1.6061084781463928,9.215376513954714,1.5534491837809372,2.975250131648236,11.479726171669299,2.843601895734597,4.897314375987362,0.421274354923644,24.61822011585045,9.531332280147446,2.6066350710900474,8.978409689310162,1.1848341232227488,3.817798841495524,0.7635597682991049,2.5013164823591363,5.766192733017378
06100210,1709,488,47,27,50,28,12,141,33,23,64,18,204,36,64,197,68,78,10,500,177,75,192,38,19,25,34,95,100.0,28.554710356933878,2.7501462843768287,1.579871269748391,2.925687536571094,1.638385020479813,0.7021650087770626,8.250438853130486,1.930953774136922,1.3458162668227034,3.7448800468110006,1.0532475131655938,11.936805149210064,2.1064950263311877,3.7448800468110006,11.527208894090112,3.978935049736688,4.564072557050907,0.5851375073142189,29.256875365710943,10.356933879461673,4.388531304856641,11.234640140433001,2.2235225277940316,1.1117612638970158,1.462843768285547,1.989467524868344,5.558806319485079
06200311,1386,520,20,25,41,15,16,233,18,24,44,6,141,27,56,208,51,100,6,319,115,30,90,9,25,6,15,89,100.0,37.51803751803752,1.443001443001443,1.8037518037518037,2.958152958152958,1.0822510822510822,1.1544011544011543,16.81096681096681,1.2987012987012987,1.7316017316017316,3.1746031746031744,0.4329004329004329,10.173160173160174,1.948051948051948,4.040404040404041,15.007215007215008,3.67965367965368,7.215007215007215,0.4329004329004329,23.015873015873016,8.297258297258297,2.1645021645021645,6.493506493506493,0.6493506493506493,1.8037518037518037,0.4329004329004329,1.0822510822510822,6.421356421356421
06200312,2270,540,20,38,37,24,16,194,33,46,28,43,148,44,34,268,86,85,22,853,221,74,285,35,107,58,32,116,100.0,23.788546255506606,0.881057268722467,1.6740088105726871,1.6299559471365639,1.0572687224669604,0.7048458149779736,8.54625550660793,1.4537444933920705,2.026431718061674,1.2334801762114538,1.8942731277533038,6.5198237885462555,1.9383259911894273,1.4977973568281937,11.806167400881057,3.7885462555066076,3.7444933920704844,0.9691629955947136,37.57709251101321,9.735682819383259,3.2599118942731278,12.555066079295155,1.5418502202643172,4.713656387665198,2.555066079295154,1.4096916299559472,5.110132158590308
06200313,2775,801,23,66,67,37,29,339,49,37,86,13,254,55,58,295,92,117,12,918,357,69,288,59,69,25,37,187,100.0,28.864864864864863,0.8288288288288289,2.3783783783783785,2.414414414414414,1.3333333333333335,1.045045045045045,12.216216216216216,1.7657657657657657,1.3333333333333335,3.099099099099099,0.46846846846846846,9.153153153153152,1.981981981981982,2.09009009009009,10.63063063063063,3.3153153153153156,4.216216216216216,0.43243243243243246,33.08108108108108,12.864864864864863,2.4864864864864864,10.378378378378377,2.126126126126126,2.4864864864864864,0.9009009009009009,1.3333333333333335,6.738738738738739
06200314,2567,741,40,58,38,31,21,265,43,96,64,13,284,64,85,298,87,113,27,847,301,88,294,35,108,18,52,153,100.0,28.86638098948189,1.5582391897156214,2.259446825087651,1.4803272302298403,1.2076353720296065,0.8180755746007012,10.323334631865992,1.6751071289442931,3.7397740553174916,2.4931827035449943,0.506427736657577,11.063498246980911,2.4931827035449943,3.3112582781456954,11.608881963381378,3.3891702376314767,4.4020257109466305,1.0518114530580445,32.99571484222828,11.725749902610051,3.428126217374367,11.453058044409817,1.3634592910011687,4.207245812232178,0.7012076353720296,2.025710946630308,5.960264900662252
06200315,2613,649,19,34,60,24,16,297,39,29,41,24,181,37,65,397,136,158,23,856,355,32,317,46,124,21,44,173,100.0,24.837351703023344,0.7271335629544585,1.3011863758132414,2.2962112514351323,0.9184845005740528,0.6123230003827019,11.366245694603903,1.4925373134328357,1.109835438193647,1.5690776884806734,0.9184845005740528,6.926903941829315,1.4159969383849982,2.4875621890547266,15.19326444699579,5.2047455032529655,6.046689628779181,0.8802143130501339,32.75928052047455,13.585916570991197,1.2246460007654039,12.13164944508228,1.7604286261002677,4.745503252965939,0.8036739380022963,1.6838882510524302,6.620742441637964
06200316,2707,558,13,13,44,16,15,279,30,33,43,9,145,22,53,410,120,163,59,1117,504,54,356,79,88,21,31,169,100.0,20.613224972294052,0.4802364240857037,0.4802364240857037,1.625415589213151,0.5910602142593276,0.5541189508681197,10.306612486147026,1.1082379017362394,1.2190616919098634,1.5884743258219431,0.33247137052087183,5.3564831917251565,0.8127077946065755,1.9578869597340227,15.145917990395272,4.4329516069449575,6.021425932766901,2.1795345400812707,41.26339120797931,18.618396749168824,1.994828223125231,13.15108976727004,2.9183598079054303,3.250831178426302,0.7757665312153675,1.1451791651274472,6.243073513114148
06200317,1486,427,3,26,37,35,16,197,12,22,31,19,121,29,38,160,55,75,9,442,184,58,137,46,32,14,48,95,100.0,28.734858681022878,0.2018842530282638,1.7496635262449527,2.489905787348587,2.355316285329744,1.0767160161507403,13.25706594885599,0.8075370121130552,1.4804845222072678,2.0861372812920593,1.278600269179004,8.142664872139974,1.9515477792732168,2.557200538358008,10.767160161507402,3.7012113055181697,5.0471063257065945,0.6056527590847914,29.7442799461642,12.382234185733513,3.9030955585464335,9.219380888290713,3.095558546433378,2.1534320323014806,0.9421265141318977,3.2301480484522207,6.39300134589502
06200418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200419,2553,474,3,28,9,12,6,337,12,10,20,14,140,20,53,389,163,69,55,1125,379,49,432,89,115,34,34,118,100.0,18.566392479435958,0.11750881316098707,1.0967489228358793,0.35252643948296125,0.4700352526439483,0.23501762632197415,13.20015667841755,0.4700352526439483,0.39169604386995693,0.7833920877399139,0.5483744614179397,5.483744614179397,0.7833920877399139,2.0759890325107717,15.236976106541325,6.384645515080297,2.7027027027027026,2.1543282412847633,44.06580493537015,14.845280062671367,1.9193106149627888,16.92126909518214,3.4860947904426163,4.504504504504505,1.3317665491578536,1.3317665491578536,4.622013317665492
06200420,2533,630,15,31,57,28,10,304,21,25,34,33,181,55,26,388,95,172,28,917,189,82,413,41,159,54,60,67,100.0,24.871693643900514,0.5921831819976312,1.2238452427951048,2.250296091590999,1.1054086063955784,0.3947887879984209,12.001579155151994,0.8290564547966837,0.9869719699960521,1.342281879194631,1.3028030003947888,7.1456770627714175,2.1713383339913146,1.0264508487958943,15.317804974338728,3.750493485984998,6.790367153572839,1.1054086063955784,36.202131859455186,7.461508093170154,3.237268061587051,16.30477694433478,1.6186340307935254,6.277141729174891,2.1318594551914725,2.368732727990525,2.6450848795894197
06200421,2683,829,50,96,44,44,28,289,44,76,49,57,185,21,47,404,120,169,25,737,179,79,306,28,149,12,99,115,100.0,30.89824822959374,1.8635855385762206,3.5780842340663437,1.6399552739470742,1.6399552739470742,1.0436079016026836,10.771524412970555,1.6399552739470742,2.8326500186358556,1.8263138278046962,2.1244875139768915,6.895266492732016,0.7827059262020127,1.7517704062616473,15.057771151695862,4.47260529258293,6.298919120387627,0.9317927692881103,27.46925083861349,6.67163622810287,2.9444651509504283,11.40514349608647,1.0436079016026836,5.553484904957137,0.44726052925829296,3.689899366380917,4.286246738725308
06200422,1777,541,18,44,57,32,21,179,28,42,35,26,95,18,16,162,56,78,7,418,98,52,158,46,57,24,206,76,100.0,30.444569499155882,1.0129431626336522,2.4760832864378166,3.2076533483398983,1.8007878446820484,1.1817670230725943,10.07315700619021,1.5756893640967922,2.3635340461451886,1.9696117051209903,1.4631401238041641,5.346088913899831,1.0129431626336522,0.9003939223410242,9.11648846370287,3.1513787281935843,4.389420371412493,0.39392234102419804,23.522791221159256,5.514912774338773,2.9262802476083283,8.891389983117614,2.5886325267304446,3.2076533483398983,1.3505908835115363,11.592571750140687,4.276871131119865
06200423,2751,877,18,74,45,22,23,451,56,46,52,34,194,39,55,319,57,174,15,812,243,75,328,47,159,29,86,202,100.0,31.87931661214104,0.6543075245365322,2.6899309342057434,1.6357688113413305,0.7997091966557615,0.8360596146855689,16.394038531443112,2.035623409669211,1.6721192293711378,1.8902217375499817,1.2359142130134497,7.051981097782624,1.4176663031624863,1.9992729916394039,11.595783351508542,2.0719738276990185,6.324972737186478,0.5452562704471101,29.51653944020356,8.833151581243184,2.7262813522355507,11.92293711377681,1.7084696474009449,5.779716466739368,1.054162122864413,3.1261359505634316,7.342784442021083
06300524,1573,443,26,13,53,22,6,149,21,21,28,35,72,16,16,251,52,82,12,455,119,22,183,6,83,19,88,50,100.0,28.162746344564525,1.6528925619834711,0.8264462809917356,3.3693579148124604,1.3986013986013985,0.3814367450731087,9.4723458359822,1.3350286077558804,1.3350286077558804,1.7800381436745074,2.2250476795931338,4.577240940877305,1.0171646535282899,1.0171646535282899,15.956770502225048,3.3057851239669422,5.212968849332485,0.7628734901462174,28.92561983471074,7.565162110616656,1.3986013986013985,11.633820724729816,0.3814367450731087,5.276541640178004,1.2078830260648443,5.594405594405594,3.178639542275906
06300525,1790,527,37,20,51,24,25,183,44,33,42,25,126,23,21,268,87,95,24,547,114,47,269,15,131,14,21,78,100.0,29.441340782122904,2.067039106145251,1.1173184357541899,2.8491620111731844,1.3407821229050279,1.3966480446927374,10.223463687150838,2.4581005586592175,1.8435754189944136,2.346368715083799,1.3966480446927374,7.039106145251396,1.2849162011173185,1.1731843575418994,14.972067039106147,4.860335195530726,5.307262569832402,1.3407821229050279,30.558659217877093,6.368715083798883,2.6256983240223466,15.027932960893855,0.8379888268156425,7.318435754189945,0.782122905027933,1.1731843575418994,4.357541899441341
06300526,1151,281,18,31,38,23,10,59,6,33,23,40,50,9,6,138,52,55,7,260,74,58,78,3,30,3,133,53,100.0,24.413553431798434,1.5638575152041705,2.6933101650738487,3.301476976542137,1.998262380538662,0.8688097306689836,5.125977410947002,0.5212858384013901,2.8670721112076456,1.998262380538662,3.4752389226759344,4.344048653344918,0.7819287576020852,0.5212858384013901,11.989574283231972,4.5178105994787146,4.778453518679409,0.6081668114682884,22.589052997393573,6.429192006950478,5.039096437880104,6.776715899218071,0.26064291920069504,2.6064291920069502,0.26064291920069504,11.55516941789748,4.604691572545613
06300527,2754,746,44,49,91,46,27,262,24,40,34,36,133,22,40,394,160,107,31,769,173,134,267,25,121,17,162,112,100.0,27.0878721859114,1.597676107480029,1.7792302106027595,3.3042846768336966,1.670297748729121,0.9803921568627451,9.513435003631082,0.8714596949891068,1.4524328249818446,1.2345679012345678,1.3071895424836601,4.829339143064634,0.7988380537400145,1.4524328249818446,14.306463326071169,5.809731299927378,3.8852578068264343,1.1256354393609296,27.92302106027596,6.281771968046478,4.8656499636891795,9.694989106753813,0.907770515613653,4.39360929557008,0.6172839506172839,5.88235294117647,4.066811909949164
06300528,3007,854,86,38,105,81,57,175,43,39,76,101,159,37,30,342,85,181,19,670,162,151,230,18,106,22,303,109,100.0,28.400399068839377,2.859993348852677,1.2637179913535084,3.4918523445294314,2.693714665779847,1.8955769870302626,5.819753907549052,1.4299966744263386,1.2969737279680744,2.5274359827070167,3.358829398071167,5.2876621217159965,1.2304622547389426,0.9976720984369805,11.373461922181576,2.826737612238111,6.019288327236448,0.6318589956767542,22.28134353175923,5.387429331559694,5.021616228799468,7.648819421350182,0.5986032590621883,3.5251080811439977,0.7316262055204523,10.076488194213502,3.6248752909876956
06300629,2158,724,34,92,70,50,46,188,30,35,47,50,185,51,63,240,76,91,24,450,156,63,125,15,34,15,111,96,100.0,33.549582947173306,1.5755329008341055,4.263206672845228,3.243744207599629,2.3169601482854496,2.131603336422614,8.71177015755329,1.3901760889712698,1.6218721037998145,2.1779425393883227,2.3169601482854496,8.572752548656164,2.3632993512511584,2.9193697868396664,11.121408711770158,3.5217794253938832,4.216867469879518,1.1121408711770158,20.852641334569043,7.228915662650602,2.9193697868396664,5.792400370713624,0.6950880444856349,1.5755329008341055,0.6950880444856349,5.143651529193698,4.448563484708063
06300630,2493,632,31,25,56,25,38,197,28,99,63,24,194,30,61,261,79,94,9,969,232,77,371,37,131,21,76,109,100.0,25.350982751704777,1.2434817488969114,1.0028078620136383,2.2462896109105497,1.0028078620136383,1.52426795026073,7.902125952667468,1.1231448054552748,3.9711191335740073,2.527075812274368,0.9626955475330927,7.781789009225832,1.203369434416366,2.446851183313277,10.469314079422382,3.168872843963097,3.77055756117128,0.36101083032490977,38.86883273164862,9.306056959486563,3.0886482150020056,14.881668672282391,1.4841556357801846,5.254713196951464,0.842358604091456,3.04853590052146,4.3722422783794626
06300631,1089,282,25,31,48,15,18,36,32,12,26,31,74,19,3,152,64,54,0,266,111,37,65,3,19,16,22,68,100.0,25.895316804407713,2.295684113865932,2.846648301193756,4.40771349862259,1.3774104683195594,1.6528925619834711,3.3057851239669422,2.938475665748393,1.1019283746556474,2.3875114784205693,2.846648301193756,6.7952249770431585,1.7447199265381086,0.27548209366391185,13.957759412304869,5.876951331496786,4.958677685950414,0.0,24.426078971533517,10.192837465564738,3.3976124885215793,5.968778696051423,0.27548209366391185,1.7447199265381086,1.4692378328741964,2.0202020202020203,6.244260789715335
06300632,4393,1041,69,84,64,79,36,376,71,60,60,120,210,36,85,714,189,300,58,1185,277,205,290,15,127,37,231,282,100.0,23.696790348281358,1.5706806282722512,1.912132938766219,1.456863191440929,1.7983155019348964,0.8194855451855224,8.559071249715457,1.6162076030047803,1.3658092419758707,1.3658092419758707,2.7316184839517414,4.780332346915547,0.8194855451855224,1.9348964261324837,16.253129979512863,4.302299112223993,6.829046209879354,1.3202822672433419,26.97473252902345,6.30548600045527,4.666514910084225,6.601411336216708,0.3414523104939677,2.890962895515593,0.842249032551787,5.258365581607102,6.419303437286593
06300633,3526,1028,70,108,106,56,51,258,34,44,62,54,251,25,93,367,92,167,40,947,292,95,373,45,152,47,142,202,100.0,29.154849688031764,1.9852524106636416,3.0629608621667614,3.0062393647192285,1.588201928530913,1.4463981849120815,7.317073170731707,0.9642654566080544,1.2478729438457177,1.7583664208735112,1.5314804310833807,7.118547929665343,0.7090187180941577,2.6375496313102667,10.408394781622235,2.6091888825865004,4.736245036868973,1.1344299489506522,26.857629041406696,8.28133862733976,2.694271128757799,10.578559273964833,1.2762336925694837,4.310833806012479,1.3329551900170165,4.027226318774816,5.728871242200794
06300634,2195,722,69,95,81,31,54,140,30,60,21,42,90,12,22,279,91,122,18,457,111,48,215,20,98,12,130,61,100.0,32.89293849658315,3.143507972665148,4.328018223234624,3.690205011389522,1.4123006833712985,2.460136674259681,6.378132118451026,1.366742596810934,2.733485193621868,0.9567198177676537,1.9134396355353074,4.100227790432802,0.5466970387243736,1.0022779043280183,12.710706150341686,4.145785876993166,5.5580865603644645,0.8200455580865604,20.820045558086562,5.056947608200455,2.1867881548974943,9.79498861047836,0.9111617312072893,4.4646924829157175,0.5466970387243736,5.922551252847381,2.7790432801822322
06400735,2635,722,73,21,51,82,38,191,21,27,21,97,149,9,83,478,148,181,9,529,163,38,178,6,51,16,149,67,100.0,27.400379506641364,2.770398481973434,0.7969639468690701,1.935483870967742,3.111954459203036,1.4421252371916509,7.248576850094876,0.7969639468690701,1.0246679316888045,0.7969639468690701,3.681214421252372,5.654648956356737,0.3415559772296015,3.149905123339659,18.140417457305503,5.616698292220114,6.869070208728653,0.3415559772296015,20.075901328273243,6.185958254269449,1.4421252371916509,6.755218216318785,0.22770398481973433,1.935483870967742,0.6072106261859582,5.654648956356737,2.5426944971537004
06400736,1225,340,18,15,35,33,21,116,11,11,10,36,52,6,3,140,44,52,16,334,101,46,96,16,18,21,86,51,100.0,27.755102040816325,1.4693877551020407,1.2244897959183674,2.857142857142857,2.693877551020408,1.7142857142857144,9.46938775510204,0.8979591836734694,0.8979591836734694,0.8163265306122449,2.9387755102040813,4.244897959183674,0.4897959183673469,0.24489795918367346,11.428571428571429,3.5918367346938775,4.244897959183674,1.306122448979592,27.26530612244898,8.244897959183675,3.7551020408163263,7.836734693877551,1.306122448979592,1.4693877551020407,1.7142857142857144,7.020408163265306,4.163265306122449
06400737,3975,936,88,28,79,84,47,191,47,54,40,120,141,15,45,561,133,232,22,964,195,109,326,6,151,94,383,71,100.0,23.547169811320753,2.2138364779874213,0.7044025157232704,1.9874213836477985,2.1132075471698113,1.1823899371069182,4.80503144654088,1.1823899371069182,1.3584905660377358,1.0062893081761006,3.018867924528302,3.547169811320755,0.37735849056603776,1.1320754716981132,14.113207547169813,3.3459119496855343,5.836477987421384,0.5534591194968553,24.251572327044023,4.905660377358491,2.742138364779874,8.20125786163522,0.1509433962264151,3.79874213836478,2.3647798742138364,9.635220125786164,1.7861635220125787
06400838,1521,577,58,21,49,84,45,131,9,20,15,81,39,12,9,200,58,67,15,194,48,48,46,13,3,3,170,40,100.0,37.93556870479947,3.8132807363576595,1.3806706114398422,3.2215647600262987,5.522682445759369,2.9585798816568047,8.61275476660092,0.591715976331361,1.314924391847469,0.9861932938856016,5.325443786982249,2.564102564102564,0.7889546351084813,0.591715976331361,13.149243918474687,3.8132807363576595,4.40499671268902,0.9861932938856016,12.754766600920448,3.155818540433925,3.155818540433925,3.0243261012491782,0.8547008547008548,0.19723865877712032,0.19723865877712032,11.176857330703486,2.629848783694938
06400839,1354,440,54,21,50,37,30,107,9,27,16,28,47,7,12,223,83,89,9,213,44,16,73,6,33,9,103,66,100.0,32.49630723781389,3.9881831610044314,1.55096011816839,3.6927621861152145,2.7326440177252587,2.2156573116691285,7.902511078286559,0.6646971935007385,1.9940915805022157,1.1816838995568686,2.06794682422452,3.471196454948301,0.51698670605613,0.8862629246676514,16.469719350073856,6.129985228951256,6.573116691285081,0.6646971935007385,15.731166912850814,3.2496307237813884,1.1816838995568686,5.391432791728213,0.4431314623338257,2.4372230428360413,0.6646971935007385,7.607090103397342,4.874446085672083
06400840,1394,432,58,25,34,35,16,114,6,30,6,70,59,12,23,153,42,60,6,244,31,48,81,3,30,3,145,55,100.0,30.989956958393112,4.160688665710186,1.7934002869440457,2.4390243902439024,2.5107604017216643,1.1477761836441895,8.17790530846485,0.430416068866571,2.1520803443328553,0.430416068866571,5.0215208034433285,4.232424677187948,0.860832137733142,1.6499282639885222,10.975609756097562,3.012912482065997,4.304160688665711,0.430416068866571,17.50358680057389,2.223816355810617,3.443328550932568,5.810616929698709,0.2152080344332855,2.1520803443328553,0.2152080344332855,10.401721664275467,3.945480631276901
06400841,1930,434,37,30,28,21,27,106,9,29,22,31,58,9,15,427,91,246,6,422,97,122,109,9,30,3,163,85,100.0,22.487046632124354,1.917098445595855,1.5544041450777202,1.450777202072539,1.0880829015544042,1.3989637305699483,5.492227979274611,0.466321243523316,1.5025906735751295,1.1398963730569949,1.6062176165803108,3.005181347150259,0.466321243523316,0.7772020725388601,22.124352331606218,4.715025906735751,12.746113989637307,0.31088082901554404,21.865284974093264,5.025906735751295,6.321243523316062,5.647668393782383,0.466321243523316,1.5544041450777202,0.15544041450777202,8.44559585492228,4.404145077720207
06400842,1889,464,26,32,24,38,18,168,22,39,15,55,57,6,22,388,180,123,3,412,127,105,120,32,13,29,98,122,100.0,24.56326098464796,1.3763896241397564,1.694017998941239,1.270513499205929,2.011646373742721,0.9528851244044468,8.893594494441503,1.1646373742721017,2.0645844362096346,0.7940709370037057,2.9115934356802544,3.0174695606140816,0.31762837480148226,1.1646373742721017,20.53996823716252,9.52885124404447,6.511381683430387,0.15881418740074113,21.81048173636845,6.72313393329804,5.55849655902594,6.352567496029645,1.694017998941239,0.6881948120698782,1.5352038115404976,5.187930121757544,6.458443620963472
06400843,1479,393,43,20,43,39,24,71,21,13,6,74,38,7,3,214,86,61,6,235,65,59,37,0,0,3,155,34,100.0,26.57200811359026,2.9073698444895197,1.352265043948614,2.9073698444895197,2.636916835699797,1.6227180527383367,4.800540906017579,1.4198782961460445,0.878972278566599,0.4056795131845842,5.003380662609872,2.5693035835023665,0.47329276538201487,0.2028397565922921,14.46923597025017,5.8147396889790395,4.124408384043273,0.4056795131845842,15.889114266396215,4.394861392832995,3.989181879648411,2.501690331304936,0.0,0.0,0.2028397565922921,10.480054090601758,2.2988505747126435
06400844,2623,761,84,41,79,95,46,170,18,40,3,73,85,27,46,428,117,183,25,594,102,176,173,21,74,16,145,92,100.0,29.012581014105987,3.2024399542508575,1.5630956919557757,3.0118185284025922,3.6218070911170415,1.7537171178040414,6.481128478841022,0.6862371330537552,1.5249714067861229,0.1143728555089592,2.7830728173846744,3.240564239420511,1.0293556995806328,1.7537171178040414,16.317194052611512,4.4605413648494086,6.976744186046512,0.9531071292413268,22.645825390773926,3.888677087304613,6.70987418985894,6.59550133434998,0.8006099885627144,2.821197102554327,0.6099885627144491,5.528021349599696,3.5074342356080828
07100101,5026,1389,126,81,236,63,80,294,93,61,57,114,188,36,56,960,277,412,25,1280,505,121,486,92,156,57,178,253,100.0,27.636291285316357,2.5069637883008355,1.6116195781933944,4.69558296856347,1.2534818941504178,1.591723040191007,5.8495821727019495,1.8503780342220455,1.2136888181456427,1.1341026661360922,2.2682053322721845,3.740549144448866,0.716275368085953,1.1142061281337048,19.10067648229208,5.511341026661361,8.197373656983684,0.4974134500596896,25.46756864305611,10.04775169120573,2.4074810982888977,9.669717469160366,1.8304814962196578,3.1038599283724633,1.1341026661360922,3.54158376442499,5.033824114604059
07100102,4746,1355,168,66,170,60,98,206,53,190,63,113,271,92,61,693,203,293,33,1370,410,94,604,117,204,41,139,216,100.0,28.550358196375896,3.5398230088495577,1.390644753476612,3.581963758954909,1.2642225031605563,2.0648967551622417,4.340497260851244,1.1167298777918246,4.003371260008428,1.3274336283185841,2.380952380952381,5.71007163927518,1.9384745048461862,1.2852928782132322,14.601769911504425,4.277286135693215,6.17361989043405,0.695322376738306,28.866413822166038,8.638853771597134,1.9806152549515381,12.726506531816268,2.4652338811630847,4.298356510745891,0.8638853771597134,2.928782132321955,4.551201011378002
